displayable_path,label,split,tokenized_label,num_unique_tokens,depth_bracket,length_token,parentheses_depth,valid_tokens,matched_brackets,CoMER_pred
.\IMG\test\CROHME2023_test\form_315_E2520.png,\sin\phi^{(2)},test,\sin \phi ^ { ( 2 ) },8,1.0,8,1.0,True,True,1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 n 4 1 = 1
.\IMG\test\CROHME2023_test\form_316_E2521.png,\int_0^xd^nx,test,\int _ 0 ^ x d ^ n x,7,0.0,9,0.0,True,True,1 = 1 4 1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 n 4 1 = 1 = 1 4 1 4 n 4 n 4 1 4 n 4 n 4 n 4 n 4 n 4 1 = 1 4 1 4 1 4 1 4 n 4 1 = 1 = n 4 n 4 n 4 n 4 1 4 1 = 1 = 1 = 1 = 1 = 1 4 1 4 1
.\IMG\test\CROHME2023_test\form_316_E2522.png,b_1+b_{k+1}+1=|B_1|,test,b _ 1 + b _ { k + 1 } + 1 = | B _ 1 |,10,1.0,19,0.0,True,True,1 4 1 4 1 = 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1 4
.\IMG\test\CROHME2023_test\form_316_E2523.png,\frac{m}{\sqrt{2}},test,\frac { m } { \sqrt { 2 } },6,2.0,10,0.0,True,True,1 = 1 1 4 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 4 1 = n 1 1 1 4 n 1 1 1 4 n 4 1 1 4 n 4 1 = 1 4 n 4 n 1 4 1 4 n 4 1 = 1
.\IMG\test\CROHME2023_test\form_316_E2524.png,r = \sqrt{R^2 + (x^5)^2},test,r = \sqrt { R ^ 2 + ( x ^ 5 ) ^ 2 },13,1.0,16,1.0,True,True,1 4 1 4 1 = 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_316_E2525.png,R=(z^5+bz^3+az)/(az^4-bz^2+1),test,R = ( z ^ 5 + b z ^ 3 + a z ) / ( a z ^ 4 - b z ^ 2 + 1 ),16,0.0,29,1.0,True,True,1 4 1 4 1 = 1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1 4
.\IMG\test\CROHME2023_test\form_316_E2526.png,\frac{1763}{528},test,\frac { 1 7 6 3 } { 5 2 8 },10,1.0,12,0.0,True,True,1 4 1 1 4 1 = 1 1 4 1 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1 4 1 4 n 4 n 4 n 4 1 4 n 4 n 4 n 4 n 4 1 4 1 = 1 4 1 4 1 4 1 4 1 4 1 = 1 4 n 4 n 4 n 4 1 4 1 4 1 = 1 = 1 = 1 = 1 4 1 4 1 4
.\IMG\test\CROHME2023_test\form_316_E2527.png,1+1+1,test,1 + 1 + 1,2,0.0,5,0.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_316_E2528.png,\cos ^2\alpha,test,\cos ^ 2 \alpha,4,0.0,4,0.0,True,True,1 = 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 n 4 1 4 1 4 n 4 1 = 1
.\IMG\test\CROHME2023_test\form_317_E2529.png,\sin(\pi\alpha)=1,test,\sin ( \pi \alpha ) = 1,7,0.0,7,1.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 1 4 1 1 1 1 4 1 1 1 4 1 1 1 4 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1 4 1 4 1 4 1 4 1 4 1 4 1 4 n 4 n 4 1 4 1
.\IMG\test\CROHME2023_test\form_317_E2530.png,122,test,1 2 2,2,0.0,3,0.0,True,True,1 1 n 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 4 1 = 1 1 1 4 n 1 1 1 4 n 4 1 1 4 n 4 n 1 1 4 n 1 n 1
.\IMG\test\CROHME2023_test\form_317_E2531.png,\frac{1}{176},test,\frac { 1 } { 1 7 6 },6,1.0,9,0.0,True,True,1 1 n 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 4 1 = 1 1 1 4 n 1 1 1 4 n 4 1 1 4 n 4 n 1 = n 4 n 1
.\IMG\test\CROHME2023_test\form_317_E2532.png,x^3 + y^5 + z^2,test,x ^ 3 + y ^ 5 + z ^ 2,8,0.0,11,0.0,True,True,1 = 1 1 1 n 1 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 4 1 = n 1 1 1 4 n 1 1 1 4 n 4 1 1 4 n 4 n 4 1 4 n 4 1
.\IMG\test\CROHME2023_test\form_317_E2533.png,\frac{5\sqrt{\pi}}{64} \frac{\alpha}{R},test,\frac { 5 \sqrt { \pi } } { 6 4 } \frac { \alpha } { R },10,2.0,19,0.0,True,True,1 4 1 4 1 = 1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 4
.\IMG\test\CROHME2023_test\form_317_E2534.png,f = \frac{c_1}{2r^2} - \frac{c^2_1 \theta}{8r^4} + \ldots,test,f = \frac { c _ 1 } { 2 r ^ 2 } - \frac { c ^ 2 _ 1 \theta } { 8 r ^ 4 } + \ldots,17,1.0,32,0.0,True,True,1 4 1 4 1 = 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 4 1 4 1 4 1 4 1 4 1 4 1 4 n 4 1 4 1 4 1 4
.\IMG\test\CROHME2023_test\form_317_E2535.png,-\frac {1 }{ 3},test,- \frac { 1 } { 3 },6,1.0,8,0.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1
.\IMG\test\CROHME2023_test\form_317_E2536.png,b\rightarrow-\frac{2}{b},test,b \rightarrow - \frac { 2 } { b },7,1.0,10,0.0,True,True,1 = 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 4 1 = n 1 1 1 4 n 1 1 1 4 n 4 1 1 4 n 4 n 4 1 4 n 4 1
.\IMG\test\CROHME2023_test\form_318_E2537.png,x=\cos{\theta},test,x = \cos { \theta },6,1.0,6,0.0,True,True,1 1 4 1 1 1 4 1 1 1 4 1 1 1 1 4 1 1 1 1 4 1 1 1 1 4 1 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_318_E2538.png,\sin^2\alpha+\cos^2\alpha=1,test,\sin ^ 2 \alpha + \cos ^ 2 \alpha = 1,8,0.0,11,0.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1 4 1 4 1 4 1 4 1 4 1 4 1 4 n 4 1 4 n 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1 4 n 4 1 = 1 4 1 4
.\IMG\test\CROHME2023_test\form_318_E2539.png,12+12+8+6,test,1 2 + 1 2 + 8 + 6,5,0.0,9,0.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 4 1 4 1 4 1 4 1 4 1 4 1 4 n 4 n 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1 4 n 4 1 4 1 4 1 4 1 = 1 = 1 = 1 = 1 4 1 4 1 4
.\IMG\test\CROHME2023_test\form_318_E2540.png,\sum_{p=1}^{P} c_p n^{- 2 p},test,\sum _ { p = 1 } ^ { P } c _ p n ^ { - 2 p },13,1.0,21,0.0,True,True,1 4 1 4 1 = 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1 4
.\IMG\test\CROHME2023_test\form_318_E2541.png,\sqrt{a_1 b_1},test,\sqrt { a _ 1 b _ 1 },7,1.0,9,0.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 1 4 1 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1
.\IMG\test\CROHME2023_test\form_318_E2542.png,b(y),test,b ( y ),4,0.0,4,1.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_318_E2543.png,p+\frac{1}{2},test,p + \frac { 1 } { 2 },7,1.0,9,0.0,True,True,1 1 n 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 1 n 1 1 1 n 4 1 1 1 n 1 n 1 1 1 4 n 4 1 1 4 n 4 1 = 1 4 n 4 1
.\IMG\test\CROHME2023_test\form_318_E2544.png,x^4-x^9,test,x ^ 4 - x ^ 9,5,0.0,7,0.0,True,True,1 4 1 4 1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_319_E2545.png,n{\times}n,test,n { \times } n,4,1.0,5,0.0,True,True,1 1 1 n 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 1 1 n 1 1 1 n 1 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 4 1 1 1 n 4 n 4 1 = n 4 1
.\IMG\test\CROHME2023_test\form_319_E2546.png,a \neq \pm b,test,a \neq \pm b,4,0.0,4,0.0,True,True,1 4 1 4 1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_319_E2547.png,16+8+8+6,test,1 6 + 8 + 8 + 6,4,0.0,8,0.0,True,True,1 4 1 4 1 = 1 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1 4
.\IMG\test\CROHME2023_test\form_319_E2550.png,\frac{1}{2\sqrt{2}},test,\frac { 1 } { 2 \sqrt { 2 } },6,2.0,11,0.0,True,True,1 4 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_319_E2551.png,S + 0,test,S + 0,3,0.0,3,0.0,True,True,1 4 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1 4
.\IMG\test\CROHME2023_test\form_319_E2552.png,f_{bc}^a=-f_{cb}^a,test,f _ { b c } ^ a = - f _ { c b } ^ a,10,1.0,18,0.0,True,True,1 4 1 4 1 = 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 n 4 1 = 1
.\IMG\test\CROHME2023_test\form_320_E2553.png,a_{i}(u) = b_{i} \sin \mu_i u + c_{i} \cos \mu_i u,test,a _ { i } ( u ) = b _ { i } \sin \mu _ i u + c _ { i } \cos \mu _ i u,15,1.0,30,1.0,True,True,1 4 1 4 1 = 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4
.\IMG\test\CROHME2023_test\form_320_E2554.png,z^\alpha=(x^{2\alpha-1}+i x^{2\alpha})/\sqrt{2},test,z ^ \alpha = ( x ^ { 2 \alpha - 1 } + i x ^ { 2 \alpha } ) / \sqrt { 2 },16,1.0,27,1.0,True,True,1 4 1 4 1 = 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 4
.\IMG\test\CROHME2023_test\form_320_E2556.png,n+3 \geq 4,test,n + 3 \geq 4,5,0.0,5,0.0,True,True,1 = 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 4 1 = n 1 1 1 4 n 1 1 1 4 n 4 1 = 1 4 n 4 1 = n 4 n 1
.\IMG\test\CROHME2023_test\form_320_E2558.png,\pm\frac{\sqrt 3}{ 2},test,\pm \frac { \sqrt 3 } { 2 },7,1.0,9,0.0,True,True,1 = 1 4 1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_320_E2559.png,y\rightarrow -y,test,y \rightarrow - y,3,0.0,4,0.0,True,True,1 = 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 4 1 = n 1 1 1 4 1 n 1 1 4 n 4 1 1 1 4 n 4 1 1 1 n 4 n 1 4 1 4 n 4 1 = 1
.\IMG\test\CROHME2023_test\form_320_E2560.png,x^5 + i x^6,test,x ^ 5 + i x ^ 6,6,0.0,8,0.0,True,True,1 = 1 4 1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 n 4 1 = 1
.\IMG\test\CROHME2023_test\form_321_E2561.png,4\pi\sqrt{2},test,4 \pi \sqrt { 2 },6,1.0,6,0.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1
.\IMG\test\CROHME2023_test\form_321_E2562.png,x_0+ x_9,test,x _ 0 + x _ 9,5,0.0,7,0.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_321_E2563.png,11  2938,test,1 1 2 9 3 8,5,0.0,6,0.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_321_E2564.png,x(t)= x_0 + x_1 t + x_2 t^2 + \ldots,test,x ( t ) = x _ 0 + x _ 1 t + x _ 2 t ^ 2 + \ldots,12,0.0,22,1.0,True,True,1 4 1 4 1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 4 1
.\IMG\test\CROHME2023_test\form_321_E2565.png,50 \times 50 \times 50,test,5 0 \times 5 0 \times 5 0,3,0.0,8,0.0,True,True,1 4 1 4 1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4
.\IMG\test\CROHME2023_test\form_321_E2566.png,"f(y,\cos(y),\sin(y))",test,"f ( y , \cos ( y ) , \sin ( y ) )",7,0.0,14,2.0,True,True,1 1 4 1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4
.\IMG\test\CROHME2023_test\form_321_E2567.png,"\sin x_i, \cos x_i",test,"\sin x _ i , \cos x _ i",6,0.0,9,0.0,True,True,1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_321_E2568.png,x = \cos\theta,test,x = \cos \theta,4,0.0,4,0.0,True,True,1 4 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_322_E2569.png,2\log 2,test,2 \log 2,2,0.0,3,0.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1
.\IMG\test\CROHME2023_test\form_322_E2570.png,y dx=qdx y,test,y d x = q d x y,5,0.0,8,0.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 4 1 4 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1 4 1 4 1 4 n 4 1 4 1 4 n 4 n 4 1 4 n 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1 4 n 4 1 = 1 4 1 4 1 4 1 = 1 = 1 = 1 = 1 4 1 4 1
.\IMG\test\CROHME2023_test\form_322_E2571.png,a[3]=\frac {1}{ 2} a_2+a_3+\frac {3}{ 2},test,a [ 3 ] = \frac { 1 } { 2 } a _ 2 + a _ 3 + \frac { 3 } { 2 },12,1.0,27,1.0,True,True,1 4 1 4 1 = 1 1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 = 1 1 4 1 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 4
.\IMG\test\CROHME2023_test\form_322_E2572.png,\sum_{a=2}^5(dx^a)^2,test,\sum _ { a = 2 } ^ 5 ( d x ^ a ) ^ 2,13,1.0,17,1.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_322_E2573.png,a^{ab},test,a ^ { a b },5,1.0,6,0.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 4 1 1 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 4 1 4 1 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1
.\IMG\test\CROHME2023_test\form_322_E2574.png,56_s+35_c+28+8_s+1,test,5 6 _ s + 3 5 _ c + 2 8 + 8 _ s + 1,10,0.0,18,0.0,True,True,1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 4 1 4 1 4 1 4 1 4 1 4 1 4 n 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 1 = 1 4 1 = 1 4 1 4 1 4
.\IMG\test\CROHME2023_test\form_322_E2575.png,\sqrt{q}=2\cos\mu,test,\sqrt { q } = 2 \cos \mu,8,1.0,8,0.0,True,True,1 4 1 4 1 = 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 n 4 1 = 1
.\IMG\test\CROHME2023_test\form_322_E2576.png,t <  - \sqrt{x^2},test,t < - \sqrt { x ^ 2 },9,1.0,9,0.0,True,True,1 4 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 = 4
.\IMG\test\CROHME2023_test\form_323_E2577.png,-9.8398,test,- 9 . 8 3 9 8,5,0.0,7,0.0,True,True,1 1 4 1 1 4 1 1 1 4 1 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 1 4 1 1 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1
.\IMG\test\CROHME2023_test\form_323_E2578.png,8+3,test,8 + 3,3,0.0,3,0.0,True,True,1 1 1 n 1 1 n 1 1 1 n 1 1 1 n 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 4 1 = 1 1 1 4 n 1 1 1 4 n 4 1 1 4 n 4 n 1 4 n 4 n 1
.\IMG\test\CROHME2023_test\form_323_E2579.png,a \rightarrow b,test,a \rightarrow b,3,0.0,3,0.0,True,True,1 1 n 1 1 n 1 1 1 n 1 1 = 1 1 1 n 1 1 1 n 1 1 1 n 1 1 1 n 1 1 n 1 1 1 n 1 1 1 n 1 1 4 1 1 n 1 1 1 n 1 n 1 1 4 n 4 1 1 n 4 n 4 1
